model,reps,value,state_index,time,action_index,state
2,22,0.5428450938057504,58,39,9,5.7238493723849375
2,22,0.20153124107538486,53,40,4,5.2217573221757325
2,22,0.266021238219508,54,41,5,5.322175732217573
2,22,0.592562308133954,59,42,10,5.824267782426778
2,22,0.3259092694736747,55,43,6,5.422594142259414
2,22,0.7743604242694512,62,44,13,6.125523012552301
2,22,0,49,45,1,4.820083682008368
2,22,0.3162294382610371,55,46,6,5.422594142259414
2,22,0.2504537151027414,54,47,5,5.322175732217573
2,22,0.743847533855142,62,48,13,6.125523012552301
2,22,0.3682045292582952,56,49,7,5.523012552301255
2,22,0.30376873663809356,55,50,6,5.422594142259414
2,22,0.36087725912605517,56,51,7,5.523012552301255
2,22,0.4168132342905937,57,52,8,5.623430962343096
2,22,0.4126451019476878,57,53,8,5.623430962343096
2,22,0.4085186509282109,57,54,8,5.623430962343096
2,22,0.519985882824337,59,55,10,5.824267782426778
2,22,0.34319068266406244,56,56,7,5.523012552301255
2,22,0.39638523847699203,57,57,8,5.623430962343096
2,22,0.5606019801317459,60,58,11,5.924686192468619
2,22,0.33299757619825715,56,59,7,5.523012552301255
2,22,0.3296676004362746,56,60,7,5.523012552301255
2,22,0.7615321570077941,64,61,15,6.326359832635983
2,22,0.21540481012506174,54,62,5,5.322175732217573
2,22,0.3198761430357167,56,63,7,5.523012552301255
2,22,0.15833869080267976,53,64,4,5.2217573221757325
2,22,0.05225176796488432,51,65,2,5.02092050209205
2,22,0.6724802537080613,63,66,14,6.2259414225941425
2,22,0.2560597889119156,55,67,6,5.422594142259414
2,22,0.4055987056364743,58,68,9,5.7238493723849375
2,22,0.3011570389350822,56,69,7,5.523012552301255
2,22,0.04969091142428857,51,70,2,5.02092050209205
2,22,0.14758200693013704,53,71,4,5.2217573221757325
2,22,0.04870206228694522,51,72,2,5.02092050209205
2,22,0.3375052916485304,57,73,8,5.623430962343096
2,22,0.19093156498974004,54,74,5,5.322175732217573
2,22,0.42530006101464596,59,75,10,5.824267782426778
2,22,0.32748104698127734,57,76,8,5.623430962343096
2,22,0.2315758832224747,55,77,6,5.422594142259414
2,22,0.5502242985365999,62,78,13,6.125523012552301
2,22,0.13618051388780847,53,79,4,5.2217573221757325
2,22,0.44939569582976796,60,80,11,5.924686192468619
2,22,0.13347052166144108,53,81,4,5.2217573221757325
2,22,0.2642716328896534,56,82,7,5.523012552301255
2,22,0.436048194267928,60,83,11,5.924686192468619
2,22,0.21584385616262436,55,84,6,5.422594142259414
2,22,0.1709483340807985,54,85,5,5.322175732217573
2,22,0.12692913805499287,53,86,4,5.2217573221757325
2,22,0.37697954002332884,59,87,10,5.824267782426778
2,22,0.3317419952205294,58,88,9,5.7238493723849375
2,22,0.20526535954270256,55,89,6,5.422594142259414
2,22,0.24385524713673065,56,90,7,5.523012552301255
2,22,0.24141669466536333,56,91,7,5.523012552301255
2,22,0.35850379157806456,59,92,10,5.824267782426778
2,22,0,50,93,1,4.920502092050209
2,22,0.1561642516114049,54,94,5,5.322175732217573
2,22,0.4638078272858726,62,95,13,6.125523012552301
2,22,0.38264145751084483,60,96,11,5.924686192468619
2,22,0.15152601717429456,54,97,5,5.322175732217573
2,22,0.15001075700255162,54,98,5,5.322175732217573
2,22,0.18563831179065762,55,99,6,5.422594142259414
2,22,0.3308074716109519,59,100,10,5.824267782426778
2,23,1.0935564853556485,61,1,12,6.02510460251046
2,23,0.39368033472803343,54,2,5,5.322175732217573
2,23,0.7794870627615063,58,3,9,5.7238493723849375
2,23,0.5787691441004184,56,4,7,5.523012552301255
2,23,0.19099381755313805,52,5,3,5.121338912133891
2,23,0.9454193968880334,60,6,11,5.924686192468619
2,23,0.4679826014595765,55,7,6,5.422594142259414
2,23,0.648623885622973,57,8,8,5.623430962343096
2,23,0.3669357981524248,54,9,5,5.322175732217573
2,23,0.09081661004272512,51,10,2,5.02092050209205
2,23,0.7192675515383831,58,11,9,5.7238493723849375
2,23,0.4450467975143745,55,12,6,5.422594142259414
2,23,0.6168348613549229,57,13,8,5.623430962343096
2,23,0.7851426592389092,59,14,10,5.824267782426778
2,23,0.4318284625814,55,15,6,5.422594142259414
2,23,0.3420081423644688,54,16,5,5.322175732217573
2,23,0.5078820914112362,56,17,7,5.523012552301255
2,23,0.5028032704971238,56,18,7,5.523012552301255
2,23,0.6637003170562035,58,19,9,5.7238493723849375
2,23,0.5749303996499362,57,20,8,5.623430962343096
2,23,0.16262317018669625,52,21,3,5.121338912133891
2,23,0.4829908154544879,56,22,7,5.523012552301255
2,23,0.15938696909998099,52,23,3,5.121338912133891
2,23,0,50,24,1,4.920502092050209
2,23,0.5467530894521198,57,25,8,5.623430962343096
2,23,0.695938575288341,59,26,10,5.824267782426778
2,23,0.61242594625374,58,27,9,5.7238493723849375
2,23,0.3789385542445017,55,28,6,5.422594142259414
2,23,0.5252088361828793,57,29,8,5.623430962343096
2,23,0.4456772124180433,56,30,7,5.523012552301255
2,23,0.51475718034284,57,31,8,5.623430962343096
2,23,0.5096096085394115,57,32,8,5.623430962343096
2,23,0.21622007676600752,53,33,4,5.2217573221757325
2,23,0.07135262533278247,51,34,2,5.02092050209205
2,23,0.5651127926356372,58,35,9,5.7238493723849375
2,23,0.4895289566206206,57,36,8,5.623430962343096
2,23,0.5538670480621879,58,37,9,5.7238493723849375
2,23,0.891033613570045,63,38,14,6.2259414225941425
2,23,0.8142676407086257,62,39,13,6.125523012552301
2,23,0.06717708035846162,51,40,2,5.02092050209205
2,23,0.332526547774385,55,41,6,5.422594142259414
2,23,0.5267220516746258,58,42,9,5.7238493723849375
2,23,0.3259092694736747,55,43,6,5.422594142259414
2,23,0.2581201414231504,54,44,5,5.322175732217573
2,23,0.7027320850245269,61,45,12,6.02510460251046
2,23,0.18973766295662228,53,46,4,5.2217573221757325
2,23,0.37568057265411214,56,47,7,5.523012552301255
2,23,0.371923766927571,56,48,7,5.523012552301255
2,23,0.1841022646291476,53,49,4,5.2217573221757325
2,23,0.3645224839657123,56,50,7,5.523012552301255
2,23,0.2405848394173701,54,51,5,5.322175732217573
2,23,0.7145369730695893,62,52,13,6.125523012552301
2,23,0.11789860055648223,52,53,3,5.121338912133891
2,23,0.5252382654791283,59,54,10,5.824267782426778
2,23,0.28888104601352055,55,55,6,5.422594142259414
2,23,0.40038912977473945,57,56,8,5.623430962343096
2,23,0.39638523847699203,57,57,8,5.623430962343096
2,23,0.1681805940395238,53,58,4,5.2217573221757325
2,23,0.5549959603304285,60,59,11,5.924686192468619
2,23,0,50,60,1,4.920502092050209
2,23,0.3263709244319118,56,61,7,5.523012552301255
2,23,0.1615536075937963,53,62,4,5.2217573221757325
2,23,0.15993807151785835,53,63,4,5.2217573221757325
2,23,0.5277956360089325,60,64,11,5.924686192468619
2,23,0.2090070718595373,54,65,5,5.322175732217573
2,23,0.05172925028523548,51,66,2,5.02092050209205
2,23,0.15363587334714937,53,67,4,5.2217573221757325
2,23,0.20279935281823716,54,68,5,5.322175732217573
2,23,0.3011570389350822,56,69,7,5.523012552301255
2,23,0.39752729139430854,58,70,9,5.7238493723849375
2,23,0.2951640138602741,56,71,7,5.523012552301255
2,23,0.2435103114347261,55,72,6,5.422594142259414
2,23,0.24107520832037885,55,73,6,5.422594142259414
2,23,0.4295960212269151,59,74,10,5.824267782426778
2,23,0.37804449867968526,58,75,9,5.7238493723849375
2,23,0.3742640536928884,58,76,9,5.7238493723849375
2,23,0.2315758832224747,55,77,6,5.422594142259414
2,23,0.3209641741463499,57,78,8,5.623430962343096
2,23,0.27236102777561694,56,79,7,5.523012552301255
2,23,0.1797582783319072,54,80,5,5.322175732217573
2,23,0.22245086943573514,55,81,6,5.422594142259414
2,23,0.1321358164448267,53,82,4,5.2217573221757325
2,23,0.3488385554143424,58,83,9,5.7238493723849375
2,23,0.34535016986019895,58,84,9,5.7238493723849375
2,23,0.12821125056059887,53,85,4,5.2217573221757325
2,23,0.5077165522199715,62,86,13,6.125523012552301
2,23,0.3350929244651812,58,87,9,5.7238493723849375
2,23,0.20733874701283087,55,88,6,5.422594142259414
2,23,0.28737150335978356,57,89,8,5.623430962343096
2,23,0.32514032951564087,58,90,9,5.7238493723849375
2,23,0.2816528104429239,57,91,8,5.623430962343096
2,23,0.39833754619784945,60,92,11,5.924686192468619
2,23,0.31548333658869676,58,93,9,5.7238493723849375
2,23,0.39041062902851226,60,94,11,5.924686192468619
2,23,0.34785587046440447,59,95,10,5.824267782426778
2,23,0.19132072875542241,55,96,6,5.422594142259414
2,23,0.22728902576144186,56,97,7,5.523012552301255
2,23,0.15001075700255162,54,98,5,5.322175732217573
2,23,0.11138298707439458,53,99,4,5.2217573221757325
2,23,0.2205383144073013,56,100,7,5.523012552301255
2,24,1.0935564853556485,61,1,12,6.02510460251046
2,24,0.5905205020920502,56,2,7,5.523012552301255
2,24,0.8769229456066946,59,3,10,5.824267782426778
2,24,0.48230762008368194,55,4,6,5.422594142259414
2,24,0.28649072632970707,53,5,4,5.2217573221757325
2,24,0.6617935778216234,57,6,8,5.623430962343096
2,24,0.0935965202919153,51,7,2,5.02092050209205
2,24,0.2779816652669885,53,8,4,5.2217573221757325
2,24,0.8256055458429558,59,9,10,5.824267782426778
2,24,0.3632664401709005,54,10,5,5.322175732217573
2,24,0.6293591075960852,57,11,8,5.623430962343096
2,24,0.3560374380114996,54,12,5,5.322175732217573
2,24,0.7049541272627692,58,13,9,5.7238493723849375
2,24,0.43619036624383845,55,14,6,5.422594142259414
2,24,0.5181941550976801,56,15,7,5.523012552301255
2,24,0.6840162847289376,58,16,9,5.7238493723849375
2,24,0.5078820914112362,56,17,7,5.523012552301255
2,24,0.8380054508285397,60,18,11,5.924686192468619
2,24,0.41481269816012717,55,19,6,5.422594142259414
2,24,0.24639874270711556,53,20,4,5.2217573221757325
2,24,0.7318042658401331,59,21,10,5.824267782426778
2,24,0.3219938769696586,54,22,5,5.322175732217573
2,24,0.7172413609499145,59,23,10,5.824267782426778
2,24,0.7100689473404153,59,24,10,5.824267782426778
2,24,0.1562151684148914,52,25,3,5.121338912133891
2,24,0.695938575288341,59,26,10,5.824267782426778
2,24,0.38276621640858755,55,27,6,5.422594142259414
2,24,0.3789385542445017,55,28,6,5.422594142259414
2,24,0.450179002442468,56,29,7,5.523012552301255
2,24,0.37139767701503607,55,30,6,5.422594142259414
2,24,0.2941469601959086,54,31,5,5.322175732217573
2,24,0.5824109811878989,58,32,9,5.7238493723849375
2,24,0.57658687137602,58,33,9,5.7238493723849375
2,24,0.4281157519966948,56,34,7,5.523012552301255
2,24,0.4944736935561825,57,35,8,5.623430962343096
2,24,0.27973083235464036,54,36,5,5.322175732217573
2,24,0.2077001430233205,53,37,4,5.2217573221757325
2,24,0.20562314159308728,53,38,4,5.2217573221757325
2,24,0.2714225469028752,54,39,5,5.322175732217573
2,24,0.2687083214338465,54,40,5,5.322175732217573
2,24,0.332526547774385,55,41,6,5.422594142259414
2,24,0.06584025645932823,51,42,2,5.02092050209205
2,24,0.5214548311578795,58,43,9,5.7238493723849375
2,24,0.5807703182020884,59,44,10,5.824267782426778
2,24,0.3833084100133783,56,45,7,5.523012552301255
2,24,0.3162294382610371,55,46,6,5.422594142259414
2,24,0.4382940014297974,57,47,8,5.623430962343096
2,24,0.43391106141549945,57,48,8,5.623430962343096
2,24,0.24546968617219683,54,49,5,5.322175732217573
2,24,0.12150749465523743,52,50,3,5.121338912133891
2,24,0.36087725912605517,56,51,7,5.523012552301255
2,24,0.35726848653479465,56,52,7,5.523012552301255
2,24,0.17684790083472335,53,53,4,5.2217573221757325
2,24,0.1750794218263761,53,54,4,5.2217573221757325
2,24,0.4044334644189288,57,55,8,5.623430962343096
2,24,0.34319068266406244,56,56,7,5.523012552301255
2,24,0.39638523847699203,57,57,8,5.623430962343096
2,24,0.44848158410539674,58,58,9,5.7238493723849375
2,24,0.27749798016521426,55,59,6,5.422594142259414
2,24,0.2747230003635621,55,60,6,5.422594142259414
2,24,0.10879030814397059,52,61,3,5.121338912133891
2,24,0.3231072151875926,56,62,7,5.523012552301255
2,24,0.10662538101190557,52,63,3,5.121338912133891
2,24,0.26389781800446627,55,64,6,5.422594142259414
2,24,0.36576237575419024,57,65,8,5.623430962343096
2,24,0.25864625142617736,55,66,6,5.422594142259414
2,24,0.30727174669429874,56,67,7,5.523012552301255
2,24,0.30419902922735576,56,68,7,5.523012552301255
2,24,0.3513498787575959,57,69,8,5.623430962343096
2,24,0.2981454685457314,56,70,7,5.523012552301255
2,24,0.3935520184803654,58,71,9,5.7238493723849375
2,24,0.14610618686083568,53,72,4,5.2217573221757325
2,24,0.14464512499222731,53,73,4,5.2217573221757325
2,24,0.4295960212269151,59,74,10,5.824267782426778
2,24,0.37804449867968526,58,75,9,5.7238493723849375
2,24,0.2806980402696663,56,76,7,5.523012552301255
2,24,0.5094669430894444,61,77,12,6.02510460251046
2,24,0.3209641741463499,57,78,8,5.623430962343096
2,24,0.4539350462926949,60,79,11,5.924686192468619
2,24,0.1348187087489304,53,80,4,5.2217573221757325
2,24,0.26694104332288215,56,81,7,5.523012552301255
2,24,0.1321358164448267,53,82,4,5.2217573221757325
2,24,0.218024097133964,55,83,6,5.422594142259414
2,24,0.25901262739514924,56,84,7,5.523012552301255
2,24,0.29915958464139736,57,85,8,5.623430962343096
2,24,0.38078741416497863,59,86,10,5.824267782426778
2,24,0.29320630890703353,57,87,8,5.623430962343096
2,24,0.04146774940256617,51,88,2,5.02092050209205
2,24,0.3284245752683241,58,89,9,5.7238493723849375
2,24,0.40642541189455106,60,90,11,5.924686192468619
2,24,0,49,91,1,4.820083682008368
2,24,0.07966750923956989,52,92,3,5.121338912133891
2,24,0.31548333658869676,58,93,9,5.7238493723849375
2,24,0.23424637741710735,56,94,7,5.523012552301255
2,24,0.15460260909529086,54,95,5,5.322175732217573
2,24,0.15305658300433794,54,96,5,5.322175732217573
2,24,0.03788150429357364,51,97,2,5.02092050209205
2,24,0.2625188247544653,57,98,8,5.623430962343096
2,24,0.37127662358131525,60,99,11,5.924686192468619
2,24,0.2940510858764017,58,100,9,5.7238493723849375
2,25,1.0935564853556485,61,1,12,6.02510460251046
2,25,0.2952602510460251,53,2,4,5.2217573221757325
2,25,0.6820511799163179,57,3,8,5.623430962343096
2,25,1.2539998122175733,63,4,14,6.2259414225941425
2,25,1.0504659965422594,61,5,12,6.02510460251046
2,25,0.4727096984440167,55,6,6,5.422594142259414
2,25,0.5615791217514918,56,7,7,5.523012552301255
2,25,0.4633027754449808,55,8,6,5.422594142259414
2,25,0.5504036972286371,56,9,7,5.523012552301255
2,25,0.5448996602563508,56,10,7,5.523012552301255
2,25,0.7192675515383831,58,11,9,5.7238493723849375
2,25,0.6230655165201243,57,12,8,5.623430962343096
2,25,0.44059632953923067,55,13,6,5.422594142259414
2,25,0.6106665127413737,57,14,8,5.623430962343096
2,25,0.7772912326465201,59,15,10,5.824267782426778
2,25,0.6840162847289376,58,16,9,5.7238493723849375
2,25,0.5925291066464422,57,17,8,5.623430962343096
2,25,0.5028032704971238,56,18,7,5.523012552301255
2,25,0.6637003170562035,58,19,9,5.7238493723849375
2,25,0.8213291423570518,60,20,11,5.924686192468619
2,25,0.7318042658401331,59,21,10,5.824267782426778
2,25,0.24149540772724395,53,22,4,5.2217573221757325
2,25,0.478160907299943,56,23,7,5.523012552301255
2,25,0.552275847931434,57,24,8,5.623430962343096
2,25,0.8591834262819026,61,25,12,6.02510460251046
2,25,0.7732650836537122,60,26,11,5.924686192468619
2,25,0.153106486563435,52,27,3,5.121338912133891
2,25,0.6063016867912028,58,28,9,5.7238493723849375
2,25,0.675268503663702,59,29,10,5.824267782426778
2,25,0.2971181416120289,54,30,5,5.322175732217573
2,25,0.2941469601959086,54,31,5,5.322175732217573
2,25,0.5096096085394115,57,32,8,5.623430962343096
2,25,0.5045135124540174,57,33,8,5.623430962343096
2,25,0.2854105013311299,54,34,5,5.322175732217573
2,25,0.9183082880329104,63,35,14,6.2259414225941425
2,25,0.769259788975261,61,36,12,6.02510460251046
2,25,0.4846336670544144,57,37,8,5.623430962343096
2,25,0.6854104719769576,60,38,11,5.924686192468619
2,25,0.40713382035431284,56,39,7,5.523012552301255
2,25,0.13435416071692324,52,40,3,5.121338912133891
2,25,0.332526547774385,55,41,6,5.422594142259414
2,25,0.2633610258373129,54,42,5,5.322175732217573
2,25,0.06518185389473494,51,43,2,5.02092050209205
2,25,0.5162402828463007,58,44,9,5.7238493723849375
2,25,0.25553894000891886,54,45,5,5.322175732217573
2,25,0.3162294382610371,55,46,6,5.422594142259414
2,25,0.6887477165325389,61,47,12,6.02510460251046
2,25,0.24794917795171398,54,48,5,5.322175732217573
2,25,0.4295719508013444,57,49,8,5.623430962343096
2,25,0.30376873663809356,55,50,6,5.422594142259414
2,25,0.2405848394173701,54,51,5,5.322175732217573
2,25,0.35726848653479465,56,52,7,5.523012552301255
2,25,0.6484423030606522,61,53,12,6.02510460251046
2,25,0.583598072754587,60,54,11,5.924686192468619
2,25,0.11555241840540822,52,55,3,5.121338912133891
2,25,0.22879378844270828,54,56,5,5.322175732217573
2,25,0.45301170111656236,58,57,9,5.7238493723849375
2,25,0.5606019801317459,60,58,11,5.924686192468619
2,25,0.4994963642973857,59,59,10,5.824267782426778
2,25,0.2197784002908497,54,60,5,5.322175732217573
2,25,0.38076607850389704,57,61,8,5.623430962343096
2,25,0.26925601265632715,55,62,6,5.422594142259414
2,25,0.3731888335416695,57,63,8,5.623430962343096
2,25,0.3166773816053595,56,64,7,5.523012552301255
2,25,0.5225176796488432,60,65,11,5.924686192468619
2,25,0.41383400228188383,58,66,9,5.7238493723849375
2,25,0.2560597889119156,55,67,6,5.422594142259414
2,25,0.25349919102279644,55,68,6,5.422594142259414
2,25,0.501928398225137,60,69,11,5.924686192468619
2,25,0.3478363799700199,57,70,8,5.623430962343096
2,25,0.49194002310045676,60,71,11,5.924686192468619
2,25,0.34091443600861654,57,72,8,5.623430962343096
2,25,0.28929024998445463,56,73,7,5.523012552301255
2,25,0.28639734748461004,56,74,7,5.523012552301255
2,25,0.23627781167480327,55,75,6,5.422594142259414
2,25,0.1871320268464442,54,76,5,5.322175732217573
2,25,0.4631517664449494,60,77,11,5.924686192468619
2,25,0.22926012439024995,55,78,6,5.422594142259414
2,25,0.22696752314634744,55,79,6,5.422594142259414
2,25,0.31457698708083753,57,80,8,5.623430962343096
2,25,0.4449017388714703,60,81,11,5.924686192468619
2,25,0.39640744933448,59,82,10,5.824267782426778
2,25,0.2616289165607568,56,83,7,5.523012552301255
2,25,0.12950631369757462,53,84,4,5.2217573221757325
2,25,0.25642250112119774,56,85,7,5.523012552301255
2,25,0.25385827610998574,56,86,7,5.523012552301255
2,25,0.2513196933488859,56,87,7,5.523012552301255
2,25,0.3317419952205294,58,88,9,5.7238493723849375
2,25,0.08210614381708102,52,89,3,5.121338912133891
2,25,0.32514032951564087,58,90,9,5.7238493723849375
2,25,0.362125041998045,59,91,10,5.824267782426778
2,25,0.2788362823384946,57,92,8,5.623430962343096
2,25,0.31548333658869676,58,93,9,5.7238493723849375
2,25,0.1561642516114049,54,94,5,5.322175732217573
2,25,0.3092052181905817,58,95,9,5.7238493723849375
2,25,0.3061131660086759,58,96,9,5.7238493723849375
2,25,0.22728902576144186,56,97,7,5.523012552301255
2,25,0.18751344625318953,55,98,6,5.422594142259414
2,25,0.18563831179065762,55,99,6,5.422594142259414
2,25,0.18378192867275106,55,100,6,5.422594142259414
2,26,1.0935564853556485,61,1,12,6.02510460251046
2,26,0.5905205020920502,56,2,7,5.523012552301255
2,26,0.6820511799163179,57,3,8,5.623430962343096
2,26,0.3858460960669456,54,4,5,5.322175732217573
2,26,0.28649072632970707,53,5,4,5.2217573221757325
2,26,0.8508774571992301,59,6,10,5.824267782426778
2,26,0.2807895608757459,53,7,4,5.2217573221757325
2,26,0.9266055508899615,60,8,11,5.924686192468619
2,26,1.009073444919168,61,9,12,6.02510460251046
2,26,0.3632664401709005,54,10,5,5.322175732217573
2,26,0.5394506636537872,56,11,7,5.523012552301255
2,26,0.5340561570172494,56,12,7,5.523012552301255
2,26,0.9693119249863076,61,13,12,6.02510460251046
2,26,0.34895229299507075,54,14,5,5.322175732217573
2,26,0.4318284625814,55,15,6,5.422594142259414
2,26,0.6840162847289376,58,16,9,5.7238493723849375
2,26,0.3385880609408241,54,17,5,5.322175732217573
2,26,0.41900272541426986,55,18,6,5.422594142259414
2,26,0.6637003170562035,58,19,9,5.7238493723849375
2,26,0.49279748541423113,56,20,7,5.523012552301255
2,26,0.650492680746785,58,21,9,5.7238493723849375
2,26,0.4829908154544879,56,22,7,5.523012552301255
2,26,0.7172413609499145,59,23,10,5.824267782426778
2,26,0.31558619881796235,54,24,5,5.322175732217573
2,26,0.46864550524467413,56,25,7,5.523012552301255
2,26,0.7732650836537122,60,26,11,5.924686192468619
2,26,0.4593194596903051,56,27,7,5.523012552301255
2,26,0.6063016867912028,58,28,9,5.7238493723849375
2,26,0.6002386699232907,58,29,9,5.7238493723849375
2,26,0.5199567478210505,57,30,8,5.623430962343096
2,26,0.073536740048977145,51,31,2,5.02092050209205
2,26,0.14560274529697473,52,32,3,5.121338912133891
2,26,0.3603667946100125,55,33,6,5.422594142259414
2,26,0.5708210026622598,58,34,9,5.7238493723849375
2,26,0.5651127926356372,58,35,9,5.7238493723849375
2,26,0.6293943727979409,59,36,10,5.824267782426778
2,26,0.34616690503886743,55,37,6,5.422594142259414
2,26,0.41124628318617457,56,38,7,5.523012552301255
2,26,0,50,39,1,4.920502092050209
2,26,0.6045937232261546,59,40,10,5.824267782426778
2,26,0.332526547774385,55,41,6,5.422594142259414
2,26,0.32920128229664114,55,42,6,5.422594142259414
2,26,0.06518185389473494,51,43,2,5.02092050209205
2,26,0.9034204949810263,64,44,15,6.326359832635983
2,26,0.25553894000891886,54,45,5,5.322175732217573
2,26,0.6324588765220742,60,46,11,5.924686192468619
2,26,0.5635208589811682,59,47,10,5.824267782426778
2,26,0.6818602393672135,61,48,12,6.02510460251046
2,26,0.4295719508013444,57,49,8,5.623430962343096
2,26,0.24301498931047485,54,50,5,5.322175732217573
2,26,0.6014620985434252,60,51,11,5.924686192468619
2,26,0.4168132342905937,57,52,8,5.623430962343096
2,26,0.11789860055648223,52,53,3,5.121338912133891
2,26,0.4085186509282109,57,54,8,5.623430962343096
2,26,0.11555241840540822,52,55,3,5.121338912133891
2,26,0.05719844711067707,51,56,2,5.02092050209205
2,26,0.33975877583742176,56,57,7,5.523012552301255
2,26,0.6166621781449205,61,58,12,6.02510460251046
2,26,0.16649878809912858,53,59,4,5.2217573221757325
2,26,0.1648338002181373,53,60,4,5.2217573221757325
2,26,0.48955638664786766,59,61,10,5.824267782426778
2,26,0.21540481012506174,54,62,5,5.322175732217573
2,26,0.3731888335416695,57,63,8,5.623430962343096
2,26,0.422236508807146,58,64,9,5.7238493723849375
2,26,0.36576237575419024,57,65,8,5.623430962343096
2,26,0.5172925028523547,60,66,11,5.924686192468619
2,26,0.2560597889119156,55,67,6,5.422594142259414
2,26,0.25349919102279644,55,68,6,5.422594142259414
2,26,0.1505785194675411,53,69,4,5.2217573221757325
2,26,0.1490727342728657,53,70,4,5.2217573221757325
2,26,0.34435801617031975,57,71,8,5.623430962343096
2,26,0.34091443600861654,57,72,8,5.623430962343096
2,26,0.19286016665630307,54,73,5,5.322175732217573
2,26,0.04773289124743501,51,74,2,5.02092050209205
2,26,0.37804449867968526,58,75,9,5.7238493723849375
2,26,0.2806980402696663,56,76,7,5.523012552301255
2,26,0.13894552993348483,53,77,4,5.2217573221757325
2,26,0.27511214926829997,56,78,7,5.523012552301255
2,26,0.36314803703415593,58,79,9,5.7238493723849375
2,26,0.1348187087489304,53,80,4,5.2217573221757325
2,26,0.4449017388714703,60,81,11,5.924686192468619
2,26,0.08809054429655111,52,82,3,5.121338912133891
2,26,0.218024097133964,55,83,6,5.422594142259414
2,26,0.21584385616262436,55,84,6,5.422594142259414
2,26,0.341896668161597,58,85,9,5.7238493723849375
2,26,0.12692913805499287,53,86,4,5.2217573221757325
2,26,0.37697954002332884,59,87,10,5.824267782426778
2,26,0.41467749402566173,60,88,11,5.924686192468619
2,26,0.45158379099394563,61,89,12,6.02510460251046
2,26,0.36578287070509596,59,90,10,5.824267782426778
2,26,0.20118057888780277,55,91,6,5.422594142259414
2,26,0.35850379157806456,59,92,10,5.824267782426778
2,26,0.15774166829434838,54,93,5,5.322175732217573
2,26,0.27328744031995855,57,94,8,5.623430962343096
2,26,0.3865065227382271,60,95,11,5.924686192468619
2,26,0.15305658300433794,54,96,5,5.322175732217573
2,26,0.26517053005501545,57,97,8,5.623430962343096
2,26,0.22501613550382746,56,98,7,5.523012552301255
2,26,0.25989363650692066,57,99,8,5.623430962343096
2,26,0.2205383144073013,56,100,7,5.523012552301255
2,27,1.0935564853556485,61,1,12,6.02510460251046
2,27,1.082620920502092,61,2,12,6.02510460251046
2,27,0.5846152970711297,56,3,7,5.523012552301255
2,27,0.3858460960669456,54,4,5,5.322175732217573
2,27,0.28649072632970707,53,5,4,5.2217573221757325
2,27,0.9454193968880334,60,6,11,5.924686192468619
2,27,0.7487721623353224,58,7,9,5.7238493723849375
2,27,0.555963330533977,56,8,7,5.523012552301255
2,27,0.6421376467667433,57,9,8,5.623430962343096
2,27,0.9081661004272512,60,10,11,5.924686192468619
2,27,0.4495422197114894,55,11,6,5.422594142259414
2,27,0.890093595028749,60,12,11,5.924686192468619
2,27,0.7049541272627692,58,13,9,5.7238493723849375
2,27,0.5234284394926061,56,14,7,5.523012552301255
2,27,0.17273138503256003,52,15,3,5.121338912133891
2,27,0.2565061067733516,53,16,4,5.2217573221757325
2,27,0.2539410457056181,53,17,4,5.2217573221757325
2,27,0.2514016352485619,53,18,4,5.2217573221757325
2,27,0.41481269816012717,55,19,6,5.422594142259414
2,27,0.24639874270711556,53,20,4,5.2217573221757325
2,27,0.3252463403733925,54,21,5,5.322175732217573
2,27,0.6439877539393172,58,22,9,5.7238493723849375
2,27,0.5578543918499335,57,23,8,5.623430962343096
2,27,0.7100689473404153,59,24,10,5.824267782426778
2,27,0.46864550524467413,56,25,7,5.523012552301255
2,27,0.15465301673074244,52,26,3,5.121338912133891
2,27,0,49,27,1,4.820083682008368
2,27,0.3789385542445017,55,28,6,5.422594142259414
2,27,0.6002386699232907,58,29,9,5.7238493723849375
2,27,0.7427953540300721,60,30,11,5.924686192468619
2,27,0.5882939203918172,58,31,9,5.7238493723849375
2,27,0.29120549059394946,54,32,5,5.322175732217573
2,27,0.144146717844005,52,33,3,5.121338912133891
2,27,0.7848788786606071,61,34,12,6.02510460251046
2,27,0.7063909907945464,60,35,11,5.924686192468619
2,27,0.34966354044330045,55,36,6,5.422594142259414
2,27,0.34616690503886743,55,37,6,5.422594142259414
2,27,0.3427052359884788,55,38,6,5.422594142259414
2,27,0.339278183628594,55,39,6,5.422594142259414
2,27,0.3358854017923081,55,40,6,5.422594142259414
2,27,0.598547785993893,59,41,10,5.824267782426778
2,27,0.5267220516746258,58,42,9,5.7238493723849375
2,27,0.7170003928420844,61,43,12,6.02510460251046
2,27,0.2581201414231504,54,44,5,5.322175732217573
2,27,0.7666168200267566,62,45,13,6.125523012552301
2,27,0.6324588765220742,60,46,11,5.924686192468619
2,27,0.37568057265411214,56,47,7,5.523012552301255
2,27,0.371923766927571,56,48,7,5.523012552301255
2,27,0,50,49,1,4.920502092050209
2,27,0.5467837259485684,59,50,10,5.824267782426778
2,27,0.5413158886890828,59,51,10,5.824267782426778
2,27,0.11908949551159821,52,52,3,5.121338912133891
2,27,0.53054370250417,59,53,10,5.824267782426778
2,27,0.6419578800300457,61,54,12,6.02510460251046
2,27,0.23110483681081645,54,55,5,5.322175732217573
